,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTriplet
0,,1984-03-01 00:00:00,UNKNOWN,5183.00,2100-01-01 00:00:00,CA,999,95,,22020001,51.41667,-116.18333,Bow River,,,16X01:AB:SNOW
0,,1984-03-01 00:00:00,UNKNOWN,6824.00,2018-06-01 00:00:00,CA,999,95,,22020001,51.70900,-116.47875,Bow River Summit,,,16X13:AB:SNOW
0,,1986-01-01 00:00:00,San Juan,8980.00,2100-01-01 00:00:00,US,045,35,150200060301,15020006,36.03333,-108.88333,Bowl Canyon,BCTN5,,08N04:NM:SNOW
0,,2008-12-01 00:00:00,San Juan,8980.00,2100-01-01 00:00:00,US,045,35,150200060301,15020006,36.03333,-108.88333,Bowl Canyon,,,BC01:NM:MPRC
0,,1979-03-01 00:00:00,McKinley,7520.00,2100-01-01 00:00:00,US,031,35,150200060301,15020006,35.98400,-108.92560,Bowl Canyon Ck ab Asaayi Lake,,,BOWLLAKE:NM:USGS
0,,1927-03-01 00:00:00,Nevada,5650.00,2100-01-01 00:00:00,US,057,06,180201250603,,39.45800,-120.60000,Bowman Lake,,,BOM:CA:SNOW
0,,2004-01-01 00:00:00,Nevada,5567.00,2100-01-01 00:00:00,US,057,06,180201250603,18020125,39.43333,-120.65000,"Bowman Lake Near Graniteville, CA",,,11415500:CA:USGS
0,18D20S,1978-10-01 00:00:00,Umatilla,4530.00,2100-01-01 00:00:00,US,059,41,170701030401,17070103,45.36428,-118.46715,Bowman Springs,BMSO3,-8.0,362:OR:SNTL
0,,1979-04-01 00:00:00,Siskiyou,6450.00,2100-01-01 00:00:00,US,093,06,180102080601,,41.59700,-123.16500,Box Camp,,,BXC:CA:SNOW
0,,1961-03-01 00:00:00,Park,6670.00,2012-06-01 00:00:00,US,067,30,100700020902,10070002,45.27190,-110.24903,Box Canyon,BOXM8,,10D31:MT:SNOW
0,10D31S,1976-10-01 00:00:00,Park,6670.00,2100-01-01 00:00:00,US,067,30,100700020902,10070002,45.27190,-110.24903,Box Canyon,BOXM8,-8.0,363:MT:SNTL
0,,1954-04-01 00:00:00,Sevier,9800.00,1989-12-31 00:00:00,US,041,49,160300020107,16030002,38.50000,-112.01667,Box Creek,BXCU1,,12L04:UT:SNOW
0,12L04S,1979-08-04 00:00:00,Sevier,9853.00,2100-01-01 00:00:00,US,041,49,160300020106,16030002,38.50809,-112.01856,Box Creek,BXCU1,-8.0,364:UT:SNTL
0,,1956-03-01 00:00:00,Sevier,9800.00,1979-10-01 00:00:00,US,041,49,160300030208,16030002,38.50000,-112.16660,Box Creek (Manual),,,X156:UT:MPRC
0,,1946-01-01 00:00:00,Converse,6710.00,2016-07-05 00:00:00,US,009,56,101800071003,10180007,42.61667,-105.85000,Box Elder Ck at Boxelder,,,06647500:WY:USGS
0,,1981-01-01 00:00:00,Converse,6080.00,1984-10-01 00:00:00,US,009,56,101800071004,10180007,42.71667,-105.78333,Box Elder Ck nr Boxelder,,,06647800:WY:USGS
0,12L05S,2010-10-01 00:00:00,Piute,9228.00,2100-01-01 00:00:00,US,031,49,160300020107,16030003,38.49746,-112.00779,Box Springs,SQUU1,-8.0,1156:UT:SNTL
0,,1954-04-01 00:00:00,Piute,9105.00,2016-04-01 00:00:00,US,031,49,160300020107,16030002,38.49728,-112.00683,Box Springs,SQUU1,,12L05:UT:SNOW
0,,1950-02-01 00:00:00,Converse,7280.00,1982-06-01 00:00:00,US,009,56,101800071001,10180007,42.56667,-105.86667,Boxelder #2,BOXW4,,05G01:WY:SNOW
0,,1983-02-01 00:00:00,Converse,7280.00,2001-06-01 00:00:00,US,009,56,101800071001,10180007,42.56667,-105.86667,Boxelder #3,,,05G06:WY:SNOW
0,,1975-10-01 00:00:00,Chouteau,3225.00,1997-10-01 00:00:00,US,015,30,100500050303,10050005,48.30000,-109.85000,Boxelder Ck nr Rocky Boy,,,06137570:MT:USGS
0,,1973-01-01 00:00:00,Hill,5100.00,2100-01-01 00:00:00,US,041,30,100500040201,10050004,48.17020,-109.59975,Boxelder Creek,BXDM8,,09A08:MT:SNOW
0,,1972-10-01 00:00:00,Hill,5100.00,2017-08-01 00:00:00,US,041,30,100500040201,10050004,48.16667,-109.60000,Boxelder Creek,,,TU08:MT:MPRC
0,,1936-04-01 00:00:00,Cassia,7750.00,2100-01-01 00:00:00,US,031,16,170402100601,17040211,42.21844,-113.67380,Boy Scout Camp,BYGI1,,13G02:ID:SNOW
0,,1949-12-01 00:00:00,Larimer,4950.00,2100-01-01 00:00:00,US,069,08,101900060605,10190006,40.43333,-105.03333,Boyd Lake,,,06016040:CO:BOR
0,,1946-03-01 00:00:00,Pend Oreille,5250.00,2100-01-01 00:00:00,US,051,53,170102160104,17010308,48.19273,-117.43277,Boyer Mountain,BYSW1,,17A02:WA:SNOW
0,,1951-10-01 00:00:00,Fremont,4725.00,2100-01-01 00:00:00,US,013,56,100800050607,10080005,43.41649,-108.17843,Boysen,,,06258900:WY:BOR
0,,1948-01-01 00:00:00,Fremont,4640.00,2100-01-01 00:00:00,US,013,56,100800050607,10080005,43.41666,-108.18333,Boysen Dam,SBDW4,,1000:WY:COOP
0,,1952-03-01 00:00:00,Fremont,4609.00,2100-01-01 00:00:00,US,013,56,100800050608,10080005,43.43333,-108.18333,Boysen Reservoir Inflow-USBR,,,06258999:WY:USGS
0,,1966-10-01 00:00:00,Gallatin,4780.00,2100-01-01 00:00:00,US,031,30,100200081002,10020008,45.66666,-111.15000,Bozeman 6 W Exp Farm,BZMM8,,1047:MT:COOP
0,,1984-10-01 00:00:00,Gallatin,4856.00,1985-10-01 00:00:00,US,031,30,100200081002,10020008,45.66667,-111.15000,Bozeman Ex. Farm,,,MH24:MT:MPRC
0,,1892-05-01 00:00:00,Gallatin,4860.00,2100-01-01 00:00:00,US,031,30,100200081301,10020008,45.66666,-111.05000,Bozeman Montana St Univ,BZEM8,,1044:MT:COOP
0,10D35S,1992-08-01 00:00:00,Gallatin,7320.00,2100-01-01 00:00:00,US,031,30,100700030403,10020008,45.89107,-110.93851,Brackett Creek,BRCM8,-8.0,365:MT:SNTL
0,,1992-10-01 00:00:00,Kenai Peninsula,2300.00,2100-01-01 00:00:00,US,122,02,190203011101,,59.74720,-150.79810,Bradley Lake Inflow,,,152BDLIN:AK:USGS
0,,1957-10-01 00:00:00,Kenai Peninsula,1054.00,1990-10-01 00:00:00,US,122,02,190203011102,19020301,59.75833,-150.85056,Bradley R nr Homer AK,,,15239000:AK:USGS
0,,1986-01-01 00:00:00,Chouteau,3330.00,2100-01-01 00:00:00,US,015,30,100302031401,10030203,48.06666,-111.25000,Brady 27 Ene The Knees,KNEM8,,1081:MT:COOP
0,SC2078,2003-08-25 00:00:00,Madison,798.00,2100-01-01 00:00:00,US,089,01,060300020306,06030002,34.89375,-86.60236,Bragg Farm,BRAA1,-6.0,2078:AL:SCAN
0,,1956-01-01 00:00:00,Rosebud,2770.00,2100-01-01 00:00:00,US,087,30,100901020701,10090102,45.81666,-106.21666,Brandenberg,BDBM8,,1084:MT:COOP
0,,1961-04-01 00:00:00,Madison,8850.00,2100-01-01 00:00:00,US,057,30,100200030505,10020005,45.51745,-111.99442,Branham Lakes,BRNM8,,11D14:MT:SNOW
0,,1988-08-01 00:00:00,Eddy,3202.00,2100-01-01 00:00:00,US,015,35,130600111003,13060011,32.54443,-104.38146,Brantley Lake nr Carlsbad,,,08401450:NM:BOR
0,,1972-10-01 00:00:00,Sweet Grass,9050.00,1980-10-01 00:00:00,US,097,30,100700050203,10070002,45.41667,-110.05000,Brass Monkey,,,MD29:MT:MPRC
0,,1893-08-01 00:00:00,Summit,9580.00,2100-01-01 00:00:00,US,117,08,140100020102,14010002,39.48333,-106.03333,Breckenridge,BRGC2,,0909:CO:COOP
0,,1950-01-01 00:00:00,Roosevelt,2690.00,2100-01-01 00:00:00,US,085,30,100600030701,10060003,48.55000,-105.26666,Bredette,BRDM8,,1088:MT:COOP
0,,1961-01-01 00:00:00,Shoshone,5010.00,1991-12-31 00:00:00,US,079,16,170603080101,17060308,47.10000,-115.90000,Breezy Saddle (Disc),,,15B20:ID:SNOW
0,,1941-01-01 00:00:00,Marion,2320.00,1952-12-31 00:00:00,US,047,41,170703060401,17090011,44.80000,-121.80000,Breitenbush (Disc),,,21E02:OR:SNOW
0,,1969-02-01 00:00:00,UNKNOWN,4790.00,2014-04-01 00:00:00,CA,999,96,170200060805,17020206,49.86417,-119.98278,Brenda Mine,BMNQ2,,2F18:BC:SNOW
0,,1991-10-01 00:00:00,UNKNOWN,4790.00,2020-09-25 00:00:00,CA,999,96,170200060808,17020206,49.85000,-119.98333,Brenda Mine Pillow,,,2F18P:BC:SNOW
0,,1992-10-01 00:00:00,UNKNOWN,4767.00,2100-01-01 00:00:00,US,999,96,170200060808,,49.85000,-119.98333,Brenda Mines,,,2F18P:BC:MSNT
0,,1945-04-01 00:00:00,Siskiyou,6250.00,2100-01-01 00:00:00,US,093,06,180200040102,,41.43500,-122.10000,Brewer Creek,,,BWR:CA:SNOW
0,12M14S,2011-10-01 00:00:00,Iron,10039.00,2100-01-01 00:00:00,US,021,49,160300060201,16030006,37.67994,-112.85674,Brian Head,BRHU1,-8.0,1154:UT:SNTL
0,,1965-04-01 00:00:00,Iron,9972.00,2018-10-01 00:00:00,US,021,49,160300060201,16030006,37.68025,-112.85653,Brian Head,BRHU1,,12M14:UT:SNOW
0,,1970-10-01 00:00:00,Lake,4390.00,1979-01-01 00:00:00,US,037,41,171200050207,17120005,43.01667,-121.05000,Bridge Ck nr Spahr Ranch,,,10390600:OR:USGS
0,,1972-02-01 00:00:00,Kenai Peninsula,1300.00,2100-01-01 00:00:00,US,122,02,190203010806,19020301,59.68783,-151.46717,Bridge Creek,BRGA2,,51K01:AK:SNOW
0,,1903-10-01 00:00:00,Mono,6470.00,2100-01-01 00:00:00,US,051,06,160503010105,16050301,38.25000,-119.23333,Bridgeport,BPTC1,,1072:CA:COOP
0,,1992-10-01 00:00:00,Mono,6440.00,2020-10-01 00:00:00,US,051,06,160503010105,16050301,38.25000,-119.23333,Bridgeport Ranger Stn,,,1076:CA:COOP
0,,1957-10-01 00:00:00,Mono,6600.00,2100-01-01 00:00:00,US,051,06,160503010110,16050301,38.32604,-119.21188,Bridgeport Reservoir,,,10292500:CA:BOR
0,,1900-01-01 00:00:00,Carbon,3680.00,2100-01-01 00:00:00,US,009,30,100700061004,10070006,45.30000,-108.91666,Bridger,,,1102:MT:COOP
0,,1961-04-01 00:00:00,Gallatin,7250.00,1997-12-31 00:00:00,US,031,30,100200080801,10020008,45.80000,-110.91667,Bridger Bowl,,,10D15:MT:SNOW
0,,1960-10-01 00:00:00,Gallatin,7250.00,1997-10-01 00:00:00,US,031,30,100200080801,10020008,45.80000,-110.91667,Bridger Bowl,,,MD15:MT:MPRC
0,,1945-10-01 00:00:00,Gallatin,4960.00,1987-08-31 00:00:00,US,031,30,100200080802,10020008,45.70000,-110.96667,Bridger Ck nr Bozeman,,,06048500:MT:USGS
0,,1961-02-01 00:00:00,Chelan,1600.00,2006-10-01 00:00:00,US,007,53,170200100205,17020010,47.88333,-120.43333,Brief,,,20B19:WA:SNOW
0,,1947-02-01 00:00:00,Coconino,8400.00,2100-01-01 00:00:00,US,005,04,150100010606,15010001,36.21667,-112.06667,Bright Angel,XBAA3,,12N01:AZ:SNOW
0,,1925-05-01 00:00:00,Coconino,8400.00,2100-01-01 00:00:00,US,005,04,150100010606,15010001,36.20000,-112.06666,Bright Angel Ranger Stn,NRMA3,,1001:AZ:COOP
0,11J57S,1986-09-24 00:00:00,Salt Lake,8766.00,2100-01-01 00:00:00,US,035,49,160202040201,16020204,40.59936,-111.58167,Brighton,BRIU1,-8.0,366:UT:SNTL
0,,1961-01-01 00:00:00,Salt Lake,8700.00,2022-11-21 00:00:00,US,035,49,160202040201,16020204,40.60130,-111.58374,Brighton Cabin,UT215,,11J58:UT:SNOW
0,,1924-10-01 00:00:00,UNKNOWN,2750.00,2012-09-01 00:00:00,CA,999,96,170200170000,17000002,50.81667,-116.26667,Brisco,,,1020:BC:COOP
0,15N09S,2008-10-01 00:00:00,Clark,8890.00,2100-01-01 00:00:00,US,003,32,150100150206,15010015,36.31575,-115.69543,Bristlecone Trail,BRSN2,-8.0,1111:NV:SNTL
0,,1969-01-01 00:00:00,Lincoln,3900.00,2100-01-01 00:00:00,US,053,30,170101011202,17010101,48.56227,-115.39100,Bristow Creek,BRKM8,,15A10:MT:SNOW
0,SC2177,2010-04-12 00:00:00,Montgomery,269.00,2100-01-01 00:00:00,US,101,01,031501100803,03150110,32.28393,-86.05253,Broad Acres,BDAA1,-6.0,2177:AL:SCAN
0,,1920-04-01 00:00:00,Powder River,3030.00,2100-01-01 00:00:00,US,075,30,100902070306,10090207,45.43333,-105.40000,Broadus,4BQM8,,1127:MT:COOP
0,,1961-01-01 00:00:00,Bonneville,6430.00,1991-12-31 00:00:00,US,019,16,170402050202,17040205,43.23333,-111.45000,Brockman Station (Disc),,,11F16:ID:SNOW
0,,1959-08-01 00:00:00,McCone,2630.00,2020-10-01 00:00:00,US,055,30,100600020301,10060002,47.28333,-105.81666,Brockway 3 WSW,BKYM8,,1169:MT:COOP
0,,1965-02-01 00:00:00,Placer,7100.00,1993-12-31 00:00:00,US,061,06,160501020204,16050102,39.26667,-120.06667,Brockway Summit #1 & #2,,,20K22:CA:SNOW
0,,1930-10-01 00:00:00,Curry,50.00,2020-10-01 00:00:00,US,015,41,171003120303,17100312,42.03333,-124.25000,Brookings 2 SE,4BKO3,,1055:OR:COOP
0,,1936-04-01 00:00:00,Albany,10220.00,1991-04-01 00:00:00,US,001,56,101800100502,10180010,41.36667,-106.23333,Brooklyn Lake,BKLW4,,06H13:WY:SNOW
0,06H13S,1962-10-01 00:00:00,Albany,10250.00,2100-01-01 00:00:00,US,001,56,101800100502,10180010,41.36038,-106.23038,Brooklyn Lake,BKLW4,-8.0,367:WY:SNTL
0,,1945-02-01 00:00:00,UNKNOWN,3215.00,2100-01-01 00:00:00,CA,999,96,170200070405,17110001,49.81333,-120.88111,Brookmere,BRKQ2,,1C01:BC:SNOW
0,,1994-11-01 00:00:00,Lake and Peninsula,150.00,2015-06-01 00:00:00,US,164,02,190302041006,19030204,58.54267,-155.77850,Brooks Camp,BOKA2,,55J01:AK:SNOW
0,,1929-02-01 00:00:00,Hood River,4300.00,1997-12-31 00:00:00,US,027,41,170701050201,17070105,45.40000,-121.50000,Brooks Meadow,,,21D06:OR:SNOW
0,,1965-02-01 00:00:00,Costilla,9600.00,2022-10-01 00:00:00,US,023,08,130100020604,13010002,37.55000,-105.40000,Brown Cabin,BRCC2,,05M04:CO:SNOW
0,,1971-04-01 00:00:00,Duchesne,10600.00,1989-12-31 00:00:00,US,013,49,140600030604,14060003,40.58333,-110.58333,Brown Duck,BNDU1,,10J30:UT:SNOW
0,10J30S,1978-10-01 00:00:00,Duchesne,10574.00,2100-01-01 00:00:00,US,013,49,140600030604,14060003,40.58102,-110.58587,Brown Duck,BNDU1,-8.0,368:UT:SNTL
0,,1964-10-01 00:00:00,Duchesne,10600.00,1977-10-01 00:00:00,US,013,49,140600030604,14060003,40.58333,-110.58333,Brown Duck (Manual),,,X157:UT:MPRC
0,21A28S,2009-09-15 00:00:00,Whatcom,5830.00,2100-01-01 00:00:00,US,073,53,171100050601,17110005,48.92755,-121.19713,Brown Top,BRTW1,-8.0,1080:WA:SNTL
0,,1970-02-01 00:00:00,Whatcom,6000.00,2100-01-01 00:00:00,US,073,53,171100050601,17110005,48.92739,-121.19881,Brown Top Ridge AM,BTSW1,,21A28:WA:SNOW
0,,1966-01-01 00:00:00,Washington,1840.00,2020-10-01 00:00:00,US,087,16,170502010505,17050201,44.83333,-116.86666,Brownlee Dam,BRNI1,,1180:ID:COOP
0,,1957-10-01 00:00:00,Washington,2070.00,2100-01-01 00:00:00,US,087,16,170502010403,17050201,44.83463,-116.89947,Brownlee Reservoir,,,13289700:ID:BOR
0,,1937-02-01 00:00:00,Plumas,5400.00,2100-01-01 00:00:00,US,063,06,180201210605,,39.90000,-121.25700,Browns Camp,,,BCP:CA:SNOW
0,,2017-12-01 00:00:00,Kenai Peninsula,276.00,2100-01-01 00:00:00,US,122,02,190203021704,,60.47278,-150.73100,Browns Lake,,,50LL15:AK:SNOW
0,,2002-02-01 00:00:00,Okanogan,3940.00,2100-01-01 00:00:00,US,047,53,170200062105,17020006,48.47547,-119.33048,Browns Pass,BRPW1,,19A20:WA:SNOW
0,06K40S,1979-10-01 00:00:00,Lake,10594.00,2100-01-01 00:00:00,US,065,08,110200010101,11020001,39.08758,-106.54231,Brumley,BRMC2,-8.0,369:CO:SNTL
0,,1961-01-01 00:00:00,Adams,7560.00,1991-12-31 00:00:00,US,003,16,170501230106,17060210,45.00000,-116.13333,Brundage Mountain (Disc),,,16D06:ID:SNOW
0,16D09S,1985-10-01 00:00:00,Adams,6250.00,2100-01-01 00:00:00,US,003,16,170602100104,17060210,45.04315,-116.13253,Brundage Reservoir,BRRI1,-8.0,370:ID:SNTL
0,,1937-12-01 00:00:00,Owyhee,2530.00,2020-10-01 00:00:00,US,073,16,170501021704,17050102,42.88333,-115.80000,Bruneau,BRUI1,,1195:ID:COOP
0,,1913-06-01 00:00:00,Elko,4500.00,2100-01-01 00:00:00,US,007,32,170501020503,,41.93333,-115.67361,Bruneau R at Rowland,,,13161500:NV:USGS
0,,1909-01-01 00:00:00,Owyhee,2599.00,2100-01-01 00:00:00,US,073,16,170501021703,17050102,42.77111,-115.72028,Bruneau R nr Hot Spring,,,13168500:ID:USGS
0,,1961-01-01 00:00:00,Custer,7947.00,2100-01-01 00:00:00,US,037,16,170602010803,17060201,44.34608,-114.52703,Bruno Creek,BNOI1,,14E08:ID:SNOW
0,,1910-01-01 00:00:00,Garfield,3270.00,2100-01-01 00:00:00,US,033,30,100401050201,10040105,47.41666,-107.33333,Brusett 3 W,BRSM8,,1231:MT:COOP
0,,1949-03-01 00:00:00,Lincoln,5000.00,2100-01-01 00:00:00,US,053,30,170101020302,17010102,48.37007,-114.86688,Brush Creek Timber,BCTM8,,14A13:MT:SNOW
0,,1936-01-01 00:00:00,Teton,6420.00,2003-06-01 00:00:00,US,039,56,170401030307,17040103,43.26667,-110.63333,Bryan Flat,BRYW4,,10F14:WY:SNOW
0,,1935-04-01 00:00:00,Garfield,8000.00,2100-01-01 00:00:00,US,017,49,160300020303,16030002,37.63453,-112.16986,Bryce Canyon,BRCU1,,12M08:UT:SNOW
0,,1993-05-01 00:00:00,Meagher,7430.00,2013-05-01 00:00:00,US,059,30,100301030801,10030103,46.90000,-110.88333,Bubbling Springs,,,10C17:MT:SNOW
0,,1992-10-01 00:00:00,Meagher,7430.00,2001-10-01 00:00:00,US,059,30,100301030801,10030103,46.90000,-110.88333,Bubbling Springs,,,MC17:MT:MPRC
0,,1972-02-01 00:00:00,Converse,7900.00,2008-06-01 00:00:00,US,009,56,101800071002,10180007,42.56667,-105.96667,Buck Creek,BUCW4,,05G03:WY:SNOW
0,,1956-02-01 00:00:00,Millard,9800.00,1989-12-31 00:00:00,US,027,49,140600090302,14060009,39.13333,-111.43333,Buck Flat,BUFU1,,11K31:UT:SNOW
0,11K31S,1978-10-01 00:00:00,Sanpete,9409.00,2100-01-01 00:00:00,US,039,49,140600090302,14060009,39.13400,-111.43722,Buck Flat,BUFU1,-8.0,371:UT:SNTL
0,,1956-03-01 00:00:00,Sanpete,9800.00,1978-10-01 00:00:00,US,039,49,140600090302,14060009,39.13333,-111.43333,Buck Flat (Manual),,,X158:UT:MPRC
0,,1961-04-01 00:00:00,Idaho,5650.00,1998-12-31 00:00:00,US,049,16,170603050201,17060302,45.98333,-115.43333,Buck Meadows (Disc),,,15D05:ID:SNOW
0,,1963-02-01 00:00:00,Summit,9700.00,2014-05-01 00:00:00,US,043,49,140401070301,14040107,40.84460,-110.66075,Buck Pasture,BCZU1,,10J23:UT:SNOW
0,10J23S,2011-11-23 00:00:00,Summit,9632.00,2100-01-01 00:00:00,US,043,49,140401070301,14040107,40.84456,-110.66068,Buck Pasture,BCZU1,-8.0,1192:UT:SNTL
0,,1972-06-01 00:00:00,Summit,9700.00,1984-10-01 00:00:00,US,043,49,140401070301,14040107,40.85000,-110.66666,Buck Pasture,,,X023:UT:MPRC
0,,1959-02-01 00:00:00,Harney,5740.00,2100-01-01 00:00:00,US,025,41,171200010601,17120001,43.02803,-118.41227,Buck Pasture AM,BUZO3,,18F06:OR:SNOW
0,,1998-01-01 00:00:00,Apache,7400.00,2100-01-01 00:00:00,US,001,04,150200050101,15060102,34.11666,-109.85000,Buck Spring,BKSA3,,09R11:AZ:SNOW
0,,1930-04-01 00:00:00,San Juan,8998.00,2100-01-01 00:00:00,US,037,49,140802030103,14080203,37.86943,-109.44717,Buckboard Flat,BUCU1,,09M01:UT:SNOW
0,,1956-03-01 00:00:00,San Juan,9000.00,1995-10-01 00:00:00,US,037,49,140802030103,14080203,37.86666,-109.45000,Buckboard Flat,,,1010:UT:MPRC
0,09M01S,2012-10-01 00:00:00,San Juan,8924.00,2100-01-01 00:00:00,US,037,49,140802030103,14080203,37.86943,-109.44717,Buckboard Flat,BUCU1,-8.0,1153:UT:SNTL
0,,1995-01-01 00:00:00,Mono,1929.00,1995-02-01 00:00:00,US,051,06,160503010109,16050301,38.18333,-119.43333,Buckeye Roughs,,,19L10D:CA:SNOW
0,SC2216,2014-10-24 00:00:00,Washoe,3925.00,2100-01-01 00:00:00,US,031,32,180800020104,,40.87959,-119.95340,Buckhorn,BUCN2,-8.0,2216:NV:SCAN
0,23B18S,2008-06-19 00:00:00,Jefferson,4870.00,2100-01-01 00:00:00,US,031,53,171100200501,17110020,47.70860,-123.45747,Buckinghorse,BKHW1,-8.0,1107:WA:SNTL
0,,1969-10-01 00:00:00,Plumas,5750.00,2100-01-01 00:00:00,US,063,06,180201230702,,39.85000,-121.24200,Bucks Lake,,,BKL:CA:MSNT
0,06K16S,1998-08-10 00:00:00,Park,11166.00,2100-01-01 00:00:00,US,093,08,101900010102,10190001,39.30378,-106.11316,Buckskin Joe,BUCC2,-8.0,938:CO:SNTL
0,,1962-02-01 00:00:00,Harney,5200.00,1982-12-31 00:00:00,US,025,41,171200010503,17120001,42.98333,-118.96667,Buckskin Lake (Disc),,,18G08:OR:SNOW
0,,2018-05-15 00:00:00,Harney,5190.00,2100-01-01 00:00:00,US,025,41,171200030206,,43.02503,-118.94785,Buckskin Lake AM,,-8.0,1292:OR:SNTLT
0,,1962-02-01 00:00:00,Harney,5190.00,2100-01-01 00:00:00,US,025,41,171200030206,17120001,43.02503,-118.94785,Buckskin Lake AM,BNZO3,,18F10:OR:SNOW
0,17H02S,1980-10-01 00:00:00,Humboldt,6930.00,2100-01-01 00:00:00,US,013,32,160401090502,16040109,41.75067,-117.53182,Buckskin Lower,BKLN2,-8.0,373:NV:SNTL
0,,1932-03-01 00:00:00,Humboldt,6700.00,1989-12-31 00:00:00,US,013,32,160401090502,16040109,41.75000,-117.53333,"Buckskin, Lower",,,17H02:NV:SNOW
0,,1932-03-01 00:00:00,Humboldt,7200.00,1988-12-31 00:00:00,US,013,32,160401090502,16040109,41.78333,-117.53333,"Buckskin, Upper",,,17H01:NV:SNOW
0,,1899-08-01 00:00:00,Chaffee,7930.00,2100-01-01 00:00:00,US,015,08,110200010304,11020001,38.85000,-106.13333,Buena Vista,BNVC2,,1071:CO:COOP
0,,1941-10-01 00:00:00,Harney,4140.00,2012-09-30 00:00:00,US,025,41,171200030400,17120003,43.06666,-118.86666,Buena Vista Stn,,,1124:OR:COOP
0,,1899-05-01 00:00:00,Johnson,4670.00,2100-01-01 00:00:00,US,019,56,100902060107,10090206,44.35000,-106.68333,Buffalo,BUFW4,,1165:WY:COOP
0,,1913-10-01 00:00:00,Park,5369.00,2100-01-01 00:00:00,US,029,56,100800120306,10080012,44.50000,-109.18333,Buffalo Bill,,,06281500:WY:BOR
0,,1905-04-01 00:00:00,Park,5160.00,2100-01-01 00:00:00,US,029,56,100800120306,10080014,44.50000,-109.18333,Buffalo Bill Dam,CDYW4,,1175:WY:COOP
0,,1921-01-01 00:00:00,Park,4900.00,2100-01-01 00:00:00,US,029,56,100800140106,10080014,44.51662,-109.09792,Buffalo Bill Reservoir Inflow,,,06282000:WY:USGS
0,,1965-09-22 00:00:00,Teton,6773.00,2100-01-01 00:00:00,US,039,56,170401010510,17040101,43.83806,-110.44083,Buffalo Fk ab Lava Ck nr Moran,,,13011900:WY:USGS
0,,1917-07-09 00:00:00,Teton,6720.00,1960-10-01 00:00:00,US,039,56,170401010510,17040101,43.83661,-110.50854,Buffalo Fk nr Moran,,,13012000:WY:USGS
0,,1951-09-01 00:00:00,Custer,3220.00,1996-01-01 00:00:00,US,033,46,101201090204,10120109,43.50000,-103.31666,Buffalo Gap,,,1124:SD:COOP
0,SC2151,2009-08-26 00:00:00,Rich,6682.00,2100-01-01 00:00:00,US,033,49,160101010403,16010101,41.34363,-111.18798,Buffalo Jump,BFJU1,-7.0,2151:UT:SCAN
0,06J18S,1995-09-01 00:00:00,Grand,9249.00,2100-01-01 00:00:00,US,049,08,140100010706,14010001,40.22838,-106.59620,Buffalo Park,BUFC2,-8.0,913:CO:SNTL
0,,1967-02-01 00:00:00,Routt,10250.00,1973-06-01 00:00:00,US,107,08,140500010407,14050001,40.55000,-106.70000,Buffalo Pass,,,06J23:CO:SNOW
0,,1978-03-01 00:00:00,Rich,7950.00,1989-12-31 00:00:00,US,033,49,160102010102,16010203,41.68333,-111.41667,Bug Lake,BULU1,,11H37:UT:SNOW
0,11H37S,1978-10-01 00:00:00,Rich,7987.00,2100-01-01 00:00:00,US,033,49,160102010102,16010203,41.68541,-111.41987,Bug Lake,BULU1,-8.0,374:UT:SNTL
0,,1969-08-01 00:00:00,Rich,7950.00,1976-10-01 00:00:00,US,033,49,160102010102,16010203,41.68333,-111.41666,Bug Lake (Manual),,,X159:UT:MPRC
0,,1986-01-01 00:00:00,Otero,8450.00,1986-12-31 00:00:00,US,035,35,130600080101,13060008,33.31667,-105.78333,Buggs Ciengita Creek,,,05R02:NM:SNOW
0,,2018-05-18 00:00:00,Owyhee,5480.00,2100-01-01 00:00:00,US,073,16,170501041703,,42.35673,-116.95906,Bull Basin AM,,-8.0,1293:ID:SNTLT
0,,1959-02-01 00:00:00,Owyhee,5460.00,2100-01-01 00:00:00,US,073,16,170501070501,17050107,42.35000,-116.96667,Bull Basin AM,BUBI1,,16G10:ID:SNOW
0,,2019-08-20 00:00:00,Delaware,1083.00,2100-01-01 00:00:00,US,041,40,110702090504,,36.28516,-94.91422,Bull Hollow,,-6.0,3061:OK:CSCAN
0,,1938-03-01 00:00:00,Fremont,5805.00,2100-01-01 00:00:00,US,013,56,100800010604,10080001,43.20999,-109.04279,Bull Lake,,,06224500:WY:BOR
0,,1918-01-01 00:00:00,Fremont,5654.00,2100-01-01 00:00:00,US,013,56,100800010604,10080001,43.24246,-109.02291,Bull Lake Ck nr Lenore,,,06225000:WY:USGS
0,,1941-10-01 00:00:00,Fremont,5874.00,2100-01-01 00:00:00,US,013,56,100800010604,10080001,43.18333,-109.20000,Bull Lake Creek Above Bull Lake,,,06224000:WY:USGS
0,,1974-02-01 00:00:00,Silver Bow,6600.00,2100-01-01 00:00:00,US,093,30,100200041001,10020004,45.92180,-112.76840,Bull Mountain,BULM8,,12D08:MT:SNOW
0,,1972-10-01 00:00:00,Sanders,2202.00,1982-10-01 00:00:00,US,089,30,170102131104,17010213,48.05000,-115.83333,Bull R nr Noxon,,,12391550:MT:USGS
